itemID|brand|manufacturer|customerRating|category1|category2|category3|recommendedRetailPrice|minSalesPrice|maxSalesPrice|meanSalesPrice|minSalesPriceCounts|maxSalesPriceCounts|unitsSold|revenue|relRevenue|dateFirstSell|dateLastSell|soldDaily|soldWeekly|soldMonthly|recentlySold
141|1|13|0.0|1|7|7|715.14|639.34|653.17|648.3713636363636|3.0|41.0|66.0|42792.509999999995|0.0005880799231427948|2018-03-04|2018-05-12|0.05714285714285714|0.2727272727272727|0.6666666666666666|21.0
142|1|13|0.0|1|7|7|1346.88|1241.94|1313.57|1298.2417460317456|2.0|10.0|63.0|81789.23|0.0011239958603107966|2018-01-13|2018-05-19|0.031496062992125984|0.21052631578947367|0.6|14.0
143|0|19|5.0|1|5|5|43.24|28.99|31.48|30.68088372093014|19.0|91.0|217.0|6659.35|9.151671720544019e-05|2018-01-18|2018-05-29|0.12121212121212122|0.5|1.0|4.0
144|0|5|0.0|1|4|4|87.01|121.07|121.07|121.07000000000004|27.0|27.0|27.0|3268.89|4.4923015265107155e-05|2018-01-05|2018-03-30|0.07058823529411765|0.38461538461538464|1.0|64.0
145|0|22|0.0|1|6|6|117.35|204.47|204.47|204.47|2.0|2.0|2.0|408.94|5.619894784625032e-06|2018-01-13|2018-02-07|0.07692307692307693|0.4|1.0|115.0
146|0|12|5.0|1|1|1|35.7|13.98|19.8|15.89286821705441|22.0|41.0|673.0|10695.43|0.00014698291014897567|2018-02-16|2018-05-22|0.22916666666666666|0.8|1.0|11.0
147|0|14|3.0|1|1|1|354.62|732.02|890.65|857.654201183433|20.0|72.0|169.0|144943.56|0.001991899928862389|2018-01-02|2018-04-22|0.17117117117117117|0.75|1.0|41.0
148|0|2|5.0|1|1|1|21.25|17.75|17.75|17.75|6.0|6.0|6.0|106.5|1.4635858428194012e-06|2018-01-03|2018-05-20|0.036231884057971016|0.2|0.6|13.0
149|0|5|0.0|1|1|1|70.55|48.45|48.45|48.45|2.0|2.0|2.0|96.9|1.331656978114554e-06|2018-01-24|2018-05-22|0.01680672268907563|0.1111111111111111|0.4|11.0
150|1|13|0.0|1|6|6|571.91|430.62|430.62|430.62|21.0|21.0|21.0|9043.02|0.00012427451688575307|2018-03-04|2018-05-19|0.07792207792207792|0.5|0.6666666666666666|14.0
151|0|2|0.0|1|2|2|15.08|3.5|3.5|3.5|94.0|94.0|94.0|329.0|4.521312134155709e-06|2018-01-05|2018-04-17|0.02912621359223301|0.1875|0.75|46.0
152|0|14|5.0|1|1|1|34.4|10.71|10.85|10.726333333333335|55.0|7.0|62.0|665.0000000000001|9.13882239882537e-06|2018-01-12|2018-05-27|0.03676470588235294|0.25|0.8|6.0
153|0|14|0.0|1|1|1|59.05|122.85|129.34|128.6537647058825|1.0|75.0|92.0|11840.95|0.00016272532192988158|2018-04-07|2018-05-11|0.11428571428571428|0.6666666666666666|1.0|22.0
154|0|24|5.0|1|5|5|26.65|21.04|21.04|21.04|15.0|15.0|15.0|315.59999999999997|4.3371614271718584e-06|2018-01-12|2018-01-30|0.21052631578947367|0.5|1.0|123.0
155|0|5|0.0|1|1|1|1869.15|1397.69|1414.26|1406.0800000000002|2.0|3.0|9.0|12654.719999999998|0.00017390862945392983|2018-01-10|2018-04-03|0.07142857142857142|0.46153846153846156|0.75|60.0
156|0|5|0.0|1|1|1|75.19|47.82|47.82|47.82|10.0|10.0|10.0|478.2|6.571706573110213e-06|2018-01-03|2018-02-05|0.11764705882352941|0.6666666666666666|1.0|117.0
157|0|10|0.0|1|7|7|81.0|147.38|149.85|149.47638655462208|18.0|105.0|123.0|18387.09|0.0002526862405131097|2018-01-24|2018-05-27|0.03225806451612903|0.16666666666666666|0.6|6.0
158|0|10|5.0|1|5|5|91.77|152.7|157.39|155.88885245901648|8.0|30.0|61.0|9509.22|0.0001306813123779822|2018-01-24|2018-05-27|0.07258064516129033|0.5|1.0|6.0
159|0|7|0.0|1|2|2|36.72|35.14|35.14|35.14000000000001|76.0|76.0|76.0|2670.64|3.670151075368268e-05|2018-01-10|2018-05-16|0.023622047244094488|0.15789473684210525|0.6|17.0
160|0|7|4.5|1|1|1|10.98|4.09|4.64|4.633956043956035|1.0|109.0|110.0|509.84999999999997|7.006659548934006e-06|2018-02-21|2018-05-03|0.041666666666666664|0.2727272727272727|0.75|30.0
161|0|7|5.0|1|1|1|23.25|15.21|15.21|15.210000000000003|6.0|6.0|6.0|91.26|1.2541487701004559e-06|2018-01-28|2018-05-13|0.05660377358490566|0.3125|0.8|20.0
162|0|7|4.75|1|1|1|28.46|58.2|58.2|58.20000000000003|36.0|36.0|36.0|2095.2000000000003|2.8793474721832953e-05|2018-02-19|2018-02-23|0.4|1.0|1.0|99.0
163|0|2|0.0|1|4|4|13.9|15.9|15.9|15.9|4.0|4.0|4.0|63.6|8.740287286696142e-07|2018-01-21|2018-05-27|0.031496062992125984|0.15789473684210525|0.6|6.0
164|0|2|0.0|1|5|5|33.52|28.99|28.99|28.99|2.0|2.0|2.0|57.98|7.967953724569847e-07|2018-01-02|2018-03-28|0.023255813953488372|0.15384615384615385|0.6666666666666666|66.0
165|0|6|0.0|1|5|5|125.91|112.92|114.38|113.12857142857149|48.0|8.0|56.0|6335.2|8.706205663314056e-05|2018-01-27|2018-05-12|0.05660377358490566|0.375|1.0|21.0
166|0|19|5.0|1|4|4|171.32|261.99|272.22|268.78875000000005|5.0|14.0|40.0|10751.550000000001|0.00014775414430389608|2018-01-18|2018-04-15|0.09090909090909091|0.6153846153846154|1.0|48.0
167|0|5|0.0|1|1|1|87.09|85.34|85.34|85.34|4.0|4.0|4.0|341.36|4.6911705474632e-06|2018-02-10|2018-05-24|0.038461538461538464|0.1875|0.5|9.0
168|0|19|5.0|1|5|5|39.37|42.81|42.81|42.81000000000004|255.0|255.0|255.0|10916.550000000001|0.00015002167166601067|2018-01-01|2018-04-20|0.1|0.4375|1.0|43.0
169|0|20|5.0|1|6|6|24.78|6.76|6.96|6.846597938144385|228.0|180.0|408.0|2794.08|3.8397896072345846e-05|2018-01-14|2018-05-16|0.16260162601626016|0.631578947368421|1.0|17.0
170|0|19|5.0|1|6|6|25.42|17.2|20.2|20.068947368420986|8.0|184.0|193.0|3873.7|5.323467116741328e-05|2018-01-18|2018-05-21|0.1693548387096774|0.7894736842105263|1.0|12.0
171|0|19|5.0|1|6|6|44.32|79.68|79.68|79.68000000000022|283.0|283.0|283.0|22549.440000000002|0.00030988771030521613|2018-01-05|2018-05-23|0.1366906474820144|0.6666666666666666|1.0|10.0
172|0|22|4.5|1|4|4|28.89|36.63|36.63|36.63000000000009|168.0|168.0|168.0|6153.84|8.456970049742482e-05|2018-01-18|2018-05-24|0.07874015748031496|0.47368421052631576|1.0|9.0
173|0|22|0.0|1|6|6|20.03|15.36|16.55|16.302727272727328|49.0|210.0|259.0|4228.14|5.810559479303684e-05|2018-02-14|2018-06-01|0.18518518518518517|0.8125|1.0|1.0
174|0|22|4.0|1|6|6|13.69|10.58|10.58|10.579999999999973|214.0|214.0|214.0|2264.12|3.1114873037035325e-05|2018-01-18|2018-05-16|0.1092436974789916|0.5|1.0|17.0
175|0|22|2.33|1|1|1|14.74|7.07|7.54|7.464464285714264|31.0|175.0|206.0|1538.67|2.1145311068271624e-05|2018-02-19|2018-05-22|0.053763440860215055|0.35714285714285715|0.75|11.0
176|0|22|3.0|1|1|1|20.01|10.47|10.47|10.470000000000024|190.0|190.0|190.0|1989.3000000000002|2.7338134433057607e-05|2018-02-08|2018-05-01|0.03614457831325301|0.23076923076923078|0.75|32.0
177|0|22|1.0|1|5|5|25.24|38.97|41.76|41.0228428093645|81.0|231.0|312.0|12803.13|0.00017594816724672636|2018-01-03|2018-05-05|0.10569105691056911|0.4444444444444444|1.0|28.0
178|0|14|0.0|1|1|1|156.31|145.53|145.53|145.53|41.0|41.0|41.0|5966.7300000000005|8.199832446878692e-05|2018-01-04|2018-05-27|0.05555555555555555|0.3333333333333333|1.0|6.0
179|0|14|0.0|1|1|1|175.26|194.39|200.53|198.61084210526326|13.0|58.0|96.0|19068.559999999998|0.00026205140337044427|2018-01-05|2018-05-31|0.047619047619047616|0.3181818181818182|0.8|2.0
180|0|14|4.0|1|1|1|18.67|12.62|12.62|12.619999999999935|223.0|223.0|223.0|2814.2599999999998|3.867522154002749e-05|2018-01-14|2018-05-31|0.10869565217391304|0.5714285714285714|1.0|2.0
181|0|22|1.0|1|1|1|14.36|8.29|8.73|8.487999999999984|92.0|79.0|171.0|1452.35|1.995905069313387e-05|2018-01-01|2018-05-20|0.06428571428571428|0.4|0.8|13.0
182|0|22|0.0|1|6|6|14.53|9.48|10.11|10.106086956521711|1.0|176.0|177.0|1788.84|2.4583294826939505e-05|2018-01-01|2018-05-22|0.11971830985915492|0.38095238095238093|0.8|11.0
183|0|22|3.0|1|6|6|15.79|17.74|17.74|17.740000000000006|120.0|120.0|120.0|2128.7999999999997|2.9255225748299913e-05|2018-04-17|2018-05-31|0.24444444444444444|0.8571428571428571|1.0|2.0
184|0|22|5.0|1|6|6|22.82|28.7|28.9|28.8|3.0|4.0|11.0|316.9|4.355026794267307e-06|2018-01-21|2018-02-03|0.35714285714285715|1.0|1.0|119.0
185|0|22|1.0|1|6|6|25.27|38.93|46.9|46.742697368420934|3.0|166.0|169.0|7902.19|0.00010859655785229149|2018-01-03|2018-05-16|0.1044776119402985|0.45|1.0|17.0
186|0|22|5.0|1|6|6|19.84|14.84|16.1|16.086555555555506|1.0|205.0|207.0|3330.2800000000007|4.576667286971452e-05|2018-01-02|2018-05-22|0.14184397163120568|0.7142857142857143|1.0|11.0
187|0|22|5.0|1|6|6|18.71|14.87|14.87|14.870000000000001|8.0|8.0|8.0|118.96|1.6348185151342343e-06|2018-01-01|2018-05-27|0.05442176870748299|0.2857142857142857|0.6|6.0
188|0|22|5.0|1|1|1|27.4|74.31|74.31|74.31000000000002|158.0|158.0|158.0|11740.98|0.0001613514752002416|2018-02-21|2018-05-08|0.07792207792207792|0.4166666666666667|0.75|25.0
189|0|22|0.0|1|1|1|18.71|15.42|15.42|15.420000000000037|202.0|202.0|202.0|3114.84|4.280596926429656e-05|2018-01-27|2018-05-16|0.07272727272727272|0.4117647058823529|0.8|17.0
190|0|22|4.0|1|1|1|12.85|3.77|5.0|4.8739759036144585|18.0|187.0|210.0|1026.31|1.410415761825333e-05|2018-01-01|2018-05-14|0.11194029850746269|0.45|0.8|19.0
191|0|22|4.0|1|1|1|15.89|14.04|14.87|14.060080645161266|147.0|3.0|150.0|2108.49|2.897611374390872e-05|2018-04-17|2018-05-10|0.16666666666666666|1.0|1.0|23.0
192|0|22|5.0|1|1|1|26.08|44.41|44.41|44.40999999999991|174.0|174.0|174.0|7727.339999999999|0.00010619366597795371|2018-01-03|2018-06-01|0.1|0.5|0.8333333333333334|1.0
193|0|22|0.0|1|1|1|9.46|2.62|2.97|2.7303846153846183|89.0|46.0|135.0|369.8|5.082009809151311e-06|2018-01-10|2018-05-06|0.06837606837606838|0.35294117647058826|0.8|27.0
194|0|22|5.0|1|5|5|17.18|11.4|13.18|13.088457142857155|10.0|180.0|190.0|2486.4|3.4169575958555484e-05|2018-01-02|2018-05-31|0.22666666666666666|0.9090909090909091|1.0|2.0
195|0|22|4.5|1|1|1|18.14|14.95|15.83|15.824601226993828|1.0|183.0|184.0|2911.8399999999997|4.0016223479391965e-05|2018-02-03|2018-05-27|0.03508771929824561|0.23529411764705882|0.75|6.0
196|0|17|0.0|1|3|3|36.96|68.77|68.77|68.77|9.0|9.0|9.0|618.93|8.505701274142835e-06|2018-01-14|2018-05-27|0.05970149253731343|0.35|0.6|6.0
197|0|17|0.0|1|1|1|145.52|202.01|202.01|202.01000000000008|21.0|21.0|21.0|4242.21|5.829895303536988e-05|2018-05-16|2018-05-16|1.0|1.0|1.0|17.0
198|0|8|0.0|1|4|4|151.84|183.61|354.46|345.8022222222223|1.0|13.0|55.0|19024.670000000002|0.00026144824109212186|2018-01-01|2018-05-29|0.087248322147651|0.5|1.0|4.0
199|0|6|0.0|1|5|5|36.71|37.3|37.3|37.29999999999998|64.0|64.0|64.0|2387.2|3.2806311023272055e-05|2018-02-17|2018-05-29|0.0392156862745098|0.25|0.5|4.0
200|0|8|0.0|1|2|2|21.39|15.21|16.01|15.238571428571424|28.0|1.0|29.0|441.89|6.072713127544274e-06|2018-02-17|2018-03-10|0.13636363636363635|0.5|1.0|84.0
201|0|8|0.0|1|2|2|17.74|19.56|19.56|19.560000000000002|268.0|268.0|268.0|5242.08|7.203975657208194e-05|2018-01-01|2018-05-28|0.10810810810810811|0.5909090909090909|1.0|5.0
202|0|8|4.67|1|4|4|25.57|36.63|39.08|37.81565597667638|60.0|51.0|377.0|14258.980000000001|0.00019595531700511724|2018-01-01|2018-05-21|0.14893617021276595|0.6190476190476191|1.0|12.0
203|0|8|4.33|1|4|4|15.34|8.09|8.39|8.331592920353987|48.0|203.0|251.0|2091.4900000000002|2.874248971266056e-05|2018-01-18|2018-05-25|0.0859375|0.5789473684210527|1.0|8.0
204|0|8|5.0|1|4|4|101.12|118.81|118.81|118.8100000000001|53.0|53.0|53.0|6296.93|8.653612771103073e-05|2018-01-18|2018-04-08|0.25925925925925924|0.8333333333333334|1.0|55.0
205|0|8|4.75|1|6|6|17.79|31.24|31.24|31.240000000000002|9.0|9.0|9.0|281.15999999999997|3.863866625043219e-06|2018-01-05|2018-05-13|0.06976744186046512|0.42105263157894735|0.8|20.0
206|0|8|4.5|1|6|6|9.16|5.89|6.34|6.238260869565174|124.0|405.0|529.0|3298.06|4.532388661754886e-05|2018-01-01|2018-05-25|0.14482758620689656|0.6190476190476191|0.8|8.0
207|0|8|0.0|1|6|6|14.55|31.44|31.44|31.44|3.0|3.0|3.0|94.32000000000001|1.296201095725126e-06|2018-01-23|2018-01-29|0.42857142857142855|1.0|1.0|124.0
208|0|8|5.0|1|6|6|12.73|13.35|13.35|13.349999999999996|19.0|19.0|19.0|253.65|3.4858079721233905e-06|2018-01-05|2018-05-30|0.1095890410958904|0.5909090909090909|1.0|3.0
209|0|8|5.0|1|6|6|9.03|5.11|5.45|5.39798507462687|41.0|245.0|286.0|1544.76|2.1229003441818763e-05|2018-01-06|2018-05-22|0.12408759124087591|0.6190476190476191|1.0|11.0
210|0|8|4.8|1|3|3|18.3|32.5|32.5|32.5|199.0|199.0|199.0|6467.5|8.888020129985424e-05|2018-01-01|2018-05-24|0.1111111111111111|0.6190476190476191|1.0|9.0
211|0|6|5.0|1|3|3|803.87|1421.78|1443.43|1433.6357142857134|12.0|21.0|42.0|60212.7|0.0008274784533139132|2018-02-11|2018-05-21|0.04|0.25|0.75|12.0
212|0|6|5.0|1|5|5|50.84|30.27|31.92|31.71262295081971|2.0|231.0|309.0|9798.93|0.00013466267814815318|2018-01-03|2018-06-01|0.13333333333333333|0.5|1.0|1.0
213|0|17|5.0|1|5|5|17.91|20.12|20.12|20.12|13.0|13.0|13.0|261.56|3.5945118596041556e-06|2018-01-06|2018-05-07|0.03278688524590164|0.21052631578947367|0.8|26.0
214|0|17|5.0|1|1|1|8.9|3.39|3.39|3.39|4.0|4.0|4.0|13.56|1.86349521395597e-07|2018-02-19|2018-03-13|0.17391304347826086|0.75|1.0|81.0
215|0|4|0.0|1|1|1|19.43|31.77|34.82|33.31382716049394|82.0|84.0|166.0|5530.02|7.599679795782296e-05|2018-01-28|2018-05-16|0.045871559633027525|0.29411764705882354|1.0|17.0
216|0|19|5.0|1|1|1|61.64|43.53|51.32|48.87287958115183|61.0|133.0|194.0|9480.89|0.00013029198480120216|2018-01-10|2018-05-16|0.11811023622047244|0.5263157894736842|0.8|17.0
217|0|5|5.0|1|4|4|14.94|6.89|6.89|6.89|1.0|1.0|1.0|6.89|9.468644560587486e-08|2018-02-13|2018-02-13|1.0|1.0|1.0|109.0
218|0|16|5.0|1|1|1|11.48|15.45|15.45|15.449999999999958|300.0|300.0|300.0|4635.0|6.369690499030915e-05|2018-01-01|2018-05-30|0.26666666666666666|0.9545454545454546|1.0|3.0
219|0|7|0.0|1|2|2|29.97|31.32|31.32|31.319999999999993|183.0|183.0|183.0|5731.56|7.876647956122035e-05|2018-02-09|2018-05-16|0.041237113402061855|0.26666666666666666|0.75|17.0
220|0|7|0.0|1|1|1|23.36|9.69|9.69|9.69|3.0|3.0|3.0|29.07|3.994970934343661e-07|2018-01-29|2018-05-30|0.02459016393442623|0.16666666666666666|0.6|3.0
221|0|7|5.0|1|4|4|22.05|32.09|45.05|34.404285714285685|46.0|12.0|58.0|2016.74|2.7715231104672293e-05|2018-01-04|2018-05-24|0.07092198581560284|0.42857142857142855|1.0|9.0
222|0|7|5.0|1|4|4|9.28|4.7|7.54|6.340420560747643|93.0|199.0|293.0|1943.99|2.671545767683087e-05|2018-01-01|2018-04-22|0.0625|0.3125|1.0|41.0
223|0|17|0.0|1|5|5|26.64|47.65|47.65|47.65|3.0|3.0|3.0|142.95|1.9645032509956188e-06|2018-02-21|2018-05-05|0.04054054054054054|0.2727272727272727|0.75|28.0
224|0|17|5.0|1|6|6|29.52|57.5|57.5|57.5|20.0|20.0|20.0|1150.0|1.5803978584434847e-05|2018-01-02|2018-03-24|0.08536585365853659|0.4166666666666667|1.0|70.0
225|0|9|0.0|1|1|1|124.72|71.17|92.02|88.00758620689656|1.0|20.0|58.0|5104.44|7.014822647437618e-05|2018-02-17|2018-05-05|0.0641025641025641|0.4166666666666667|0.75|28.0
226|0|5|5.0|1|1|1|102.55|27.54|27.54|27.54|1.0|1.0|1.0|27.54|3.7847093062203104e-07|2018-02-06|2018-02-06|1.0|1.0|1.0|116.0
227|0|12|0.0|1|4|4|14.16|16.2|16.2|16.2|3.0|3.0|3.0|48.599999999999994|6.6788987756829e-07|2018-01-01|2018-03-18|0.03896103896103896|0.2727272727272727|0.6666666666666666|76.0
228|0|7|0.0|1|1|1|38.61|66.97|66.97|66.97000000000007|127.0|127.0|127.0|8505.19|0.00011688333966656473|2018-01-04|2018-05-30|0.061224489795918366|0.3181818181818182|0.8|3.0
229|1|13|0.0|1|5|5|676.66|1549.9|1549.9|1549.9|4.0|4.0|4.0|6199.6|8.51985614191846e-05|2018-01-13|2018-05-12|0.016666666666666666|0.1111111111111111|0.4|21.0
230|0|7|4.0|1|1|1|19.47|17.38|19.56|19.540181818181782|2.0|128.0|130.0|2538.44|3.4884740345976344e-05|2018-01-21|2018-03-16|0.05454545454545454|0.2222222222222222|0.6666666666666666|78.0
231|0|19|5.0|1|4|4|203.58|216.05|248.09|246.57557575757542|1.0|156.0|165.0|40684.97|0.0005591168648594559|2018-01-18|2018-05-30|0.09022556390977443|0.5|1.0|3.0
232|0|7|0.0|1|1|1|27.5|38.88|38.88|38.880000000000074|98.0|98.0|98.0|3810.2400000000002|5.2362566401353944e-05|2018-01-05|2018-03-06|0.13114754098360656|0.7|1.0|88.0
233|0|7|0.0|1|2|2|24.8|36.05|36.05|36.05000000000008|138.0|138.0|138.0|4974.9|6.836801135626515e-05|2018-01-29|2018-05-16|0.037037037037037035|0.25|0.8|17.0
234|0|14|5.0|1|1|1|14.28|11.21|11.79|11.758928571428552|11.0|203.0|214.0|2516.68|3.4585701585978686e-05|2018-01-07|2018-05-30|0.19444444444444445|0.6818181818181818|1.0|3.0
235|0|14|5.0|1|2|2|16.4|27.77|29.41|28.65421686747004|174.0|207.0|381.0|10919.849999999999|0.00015006702221325292|2018-01-03|2018-05-22|0.10714285714285714|0.47619047619047616|1.0|11.0
236|0|2|0.0|1|5|5|17.41|22.85|23.94|23.931550387596943|1.0|131.0|132.0|3158.9900000000002|4.341270461603813e-05|2018-01-12|2018-04-22|0.0297029702970297|0.2|0.75|41.0
237|0|2|5.0|1|5|5|19.95|5.72|6.28|6.088846153846157|30.0|100.0|213.0|1297.69|1.7833621712378485e-05|2018-01-02|2018-05-31|0.18666666666666668|0.8181818181818182|1.0|2.0
238|0|2|5.0|1|6|6|25.62|47.03|52.48|52.191258278145504|8.0|153.0|161.0|8405.68|0.00011551581452835853|2018-01-05|2018-04-25|0.17117117117117117|0.7058823529411765|1.0|38.0
239|0|2|0.0|1|6|6|23.66|23.29|24.04|23.943846153846142|5.0|34.0|39.0|933.81|1.283296803646183e-05|2018-01-06|2018-05-02|0.08547008547008547|0.4444444444444444|1.0|31.0
240|0|7|5.0|1|1|1|26.13|43.25|43.25|43.25|3.0|3.0|3.0|129.75|1.7831010620264534e-06|2018-01-23|2018-05-25|0.016260162601626018|0.1111111111111111|0.4|8.0
241|0|7|4.5|1|2|2|47.04|69.56|75.91|75.76992647058812|3.0|144.0|147.0|11139.72|0.00015308860549269614|2018-03-15|2018-05-23|0.08571428571428572|0.36363636363636365|1.0|10.0
242|0|7|5.0|1|2|2|13.8||||||||||||||
243|0|5|0.0|1|1|1|575.4|823.61|949.83|851.7934035087691|21.0|12.0|287.0|244465.13999999998|0.0033595842062616233|2018-01-08|2018-05-25|0.09420289855072464|0.55|1.0|8.0
244|0|5|3.0|1|1|1|100.32|118.38|118.38|118.38000000000005|17.0|17.0|17.0|2012.46|2.7656412819158046e-05|2018-01-04|2018-02-26|0.05555555555555555|0.3333333333333333|1.0|96.0
245|0|5|0.0|1|1|1|993.46|2310.85|2310.85|2310.85|1.0|1.0|1.0|2310.85|3.175706427116632e-05|2018-03-16|2018-03-16|1.0|1.0|1.0|78.0
246|0|5|0.0|1|1|1|423.34|675.32|675.32|675.32|5.0|5.0|5.0|3376.6000000000004|4.6403229641915404e-05|2018-01-14|2018-03-13|0.05084745762711865|0.3|0.6666666666666666|81.0
247|0|10|3.67|1|5|5|56.46|64.81|69.96|64.91098039215682|50.0|1.0|51.0|3310.46|4.549429473445929e-05|2018-01-16|2018-05-27|0.07575757575757576|0.3684210526315789|1.0|6.0
248|0|10|5.0|1|4|4|103.49|70.95|71.94|71.77148936170214|8.0|40.0|48.0|3445.2|4.734597132095212e-05|2018-01-24|2018-05-27|0.04032258064516129|0.2222222222222222|0.6|6.0
249|0|10|5.0|1|6|6|26.33|11.47|11.47|11.470000000000013|51.0|51.0|51.0|584.97|8.039002915249438e-06|2018-01-23|2018-05-29|0.047244094488188976|0.21052631578947367|0.6|4.0
250|0|10|0.0|1|1|1|142.79|224.59|283.04|252.90731343283582|17.0|31.0|67.0|16944.79|0.00023286530285021373|2018-01-24|2018-05-28|0.032|0.21052631578947367|0.6|5.0
251|0|19|5.0|1|4|4|166.39|127.19|189.97|153.76803180914484|5.0|10.0|530.0|81510.29999999999|0.0011201626396616171|2018-01-02|2018-06-01|0.2052980132450331|0.7727272727272727|1.0|1.0
252|0|7|0.0|1|2|2|15.74|19.3|19.3|19.299999999999972|80.0|80.0|80.0|1544.0|2.1218559073362962e-05|2018-01-25|2018-05-16|0.017857142857142856|0.11764705882352941|0.4|17.0
253|0|2|0.0|1|1|1|55.9|24.14|27.99|26.51344262295083|13.0|20.0|64.0|1698.53|2.3342201517408803e-05|2018-04-17|2018-05-21|0.08571428571428572|0.5|1.0|12.0
254|0|6|4.5|1|1|1|233.52|71.28|73.91|73.3990291262135|5.0|66.0|103.0|7560.099999999999|0.00010389535521407469|2018-01-02|2018-05-11|0.07692307692307693|0.5263157894736842|0.8|22.0
255|0|22|0.0|1|5|5|207.28|304.88|304.88|304.88|33.0|33.0|33.0|10061.039999999999|0.00013826474843229772|2018-01-17|2018-03-22|0.09230769230769231|0.4|1.0|72.0
256|0|22|0.0|1|5|5|388.7|674.26|678.65|674.9916666666667|5.0|1.0|6.0|4049.9500000000003|5.565680266785384e-05|2018-02-17|2018-04-03|0.06521739130434782|0.25|0.6666666666666666|60.0
257|0|20|5.0|1|5|5|18.24|7.69|8.15|7.983580705009306|199.0|357.0|556.0|4439.860000000001|6.101517596338167e-05|2018-01-14|2018-04-06|0.20481927710843373|0.6153846153846154|1.0|57.0
258|0|20|5.0|1|6|6|37.97|100.16|104.25|101.2225980392156|156.0|54.0|210.0|21254.46|0.0002920913310119366|2018-01-14|2018-04-30|0.102803738317757|0.4117647058823529|1.0|33.0
259|0|2|0.0|1|4|4|22.13|25.09|25.49|25.48444444444445|1.0|77.0|78.0|1987.8199999999997|2.7317795399748933e-05|2018-01-17|2018-05-06|0.01818181818181818|0.125|0.4|27.0
260|0|2|5.0|1|4|4|32.93|26.01|26.01|26.009999999999998|43.0|43.0|43.0|1118.43|1.537012501581693e-05|2018-01-10|2018-05-13|0.04032258064516129|0.2222222222222222|0.4|20.0
261|0|2|0.0|1|4|4|29.3|43.2|45.08|44.9307936507936|6.0|60.0|66.0|2964.0|4.0733036977621646e-05|2018-01-16|2018-04-23|0.07142857142857142|0.4|1.0|40.0
262|0|2|1.0|1|4|4|27.75|17.25|17.25|17.25|56.0|56.0|56.0|966.0|1.3275342010925273e-05|2018-01-01|2018-05-27|0.08163265306122448|0.47619047619047616|1.0|6.0
263|0|2|0.0|1|4|4|22.42|21.89|21.89|21.89000000000002|66.0|66.0|66.0|1444.74|1.9854469582675133e-05|2018-01-02|2018-05-06|0.056|0.3333333333333333|0.8|27.0
264|0|20|5.0|1|5|5|59.13|37.15|37.15|37.149999999999984|25.0|25.0|25.0|928.75|1.2763430530690318e-05|2018-02-23|2018-05-18|0.047058823529411764|0.23076923076923078|0.5|15.0
265|1|13|0.0|1|7|7|285.0|259.12|331.9|329.122162162162|1.0|26.0|37.0|12177.52|0.0001673506654708931|2018-01-13|2018-05-30|0.028985507246376812|0.19047619047619047|0.6|3.0
266|1|13|0.0|1|7|7|581.66|824.32|1096.75|1010.7825714285716|5.0|22.0|38.0|38667.64|0.0005313935256266402|2018-01-13|2018-05-12|0.058333333333333334|0.3888888888888889|0.8|21.0
267|1|13|0.0|1|7|7|3860.78|1592.85|2035.18|1924.5975|2.0|6.0|8.0|15396.779999999999|0.0002115916359906563|2018-01-13|2018-05-12|0.03333333333333333|0.2222222222222222|0.6|21.0
268|0|14|1.0|1|4|4|259.76|377.32|477.67|471.1565536723157|6.0|80.0|179.0|84350.04999999999|0.001159188159822616|2018-01-03|2018-05-01|0.14285714285714285|0.6666666666666666|1.0|32.0
269|0|2|5.0|1|5|5|22.44|21.55|21.55|21.55|28.0|28.0|28.0|603.4|8.292278850302598e-06|2018-01-17|2018-05-08|0.0625|0.35294117647058826|0.6|25.0
270|0|2|5.0|1|5|5|28.63|54.59|60.67|60.62212598425203|1.0|129.0|130.0|7881.02|0.00010830562722043716|2018-02-08|2018-05-01|0.04819277108433735|0.23076923076923078|0.75|32.0
271|0|2|5.0|1|5|5|20.37|20.89|26.37|25.181388888888844|3.0|65.0|110.0|2769.6|3.806147746734848e-05|2018-01-18|2018-05-16|0.06722689075630252|0.3333333333333333|0.6|17.0
272|0|2|0.0|1|5|5|20.9|26.5|33.45|33.35855263157894|1.0|78.0|79.0|2635.6000000000004|3.6219970397509994e-05|2018-01-18|2018-04-19|0.05434782608695652|0.2857142857142857|0.5|44.0
273|0|11|5.0|1|5|5|28.35|15.41|20.73|17.448752485089713|567.0|255.0|2108.0|36748.95|0.0005050257554786669|2018-01-03|2018-05-17|0.3851851851851852|0.95|1.0|16.0
274|0|11|5.0|1|1|1|34.38|53.08|59.16|57.772187499999724|7.0|321.0|826.0|47719.67|0.0006557918632489548|2018-01-03|2018-05-16|0.15671641791044777|0.65|1.0|17.0
275|0|11|4.6|1|6|6|28.35|14.3|21.74|20.44829457364314|7.0|631.0|807.0|16503.449999999997|0.0002268001481472098|2018-01-03|2018-05-18|0.16911764705882354|0.6|1.0|15.0
276|1|13|5.0|1|7|7|6214.89|8813.07|8813.07|8813.07|2.0|2.0|2.0|17626.14|0.0002422288165967395|2018-01-13|2018-03-04|0.0392156862745098|0.25|0.6666666666666666|90.0
